"id","management_number","hospital_name","address","phone","operating_status","source_modified_at"
"4852","548000001020030002","종합동물병원","경상남도 합천군 대양면 동부로 7","","영업/정상","2019-03-07 09:38:04"
"4853","548000001019980002","소망가축병원","경상남도 합천군 삼가면 삼가1로 89","","영업/정상","2019-03-07 09:29:26"
"4854","548000001019920001","박동물병원","경상남도 합천군 가야면 가야시장로 80","","영업/정상","2019-03-07 09:23:46"
"4855","548000001019910004","십자가축병원","경상남도 합천군 합천읍 충효로 24","","영업/정상","2021-10-22 08:56:11"
"4856","548000001019800001","삼가가축병원","경상남도 합천군 삼가면 삼가중앙1길 33","","영업/정상","2019-03-07 09:27:32"
"4857","548000001020250001","우양동물병원","경상남도 합천군 초계면 초계중앙로 46","","영업/정상","2025-10-29 17:14:57"
"4858","548000001020230002","합천동물병원","경상남도 합천군 합천읍 동서로 51-1, 1층","","영업/정상","2025-11-26 17:29:16"
"4859","548000001020220003","야로동물병원","경상남도 합천군 야로면 가야산로 350-11, 1호","","영업/정상","2022-09-06 11:40:09"
"4860","548000001020220002","문수의과병원","경상남도 합천군 합천읍 남정길 34, 101호","","영업/정상","2022-02-24 13:34:26"
"4861","548000001020220001","대야축산컨설팅","경상남도 합천군 대양면 동부로 7","","영업/정상","2023-12-06 16:26:10"
"4862","548000001020160001","태민동물병원","경상남도 합천군 합천읍 옥산로 16, 101호 (까치빌라)","","영업/정상","2025-12-09 10:17:13"
"4863","548000001020120001","박명기 동물병원","경상남도 합천군 초계면 초계중앙로 42","","영업/정상","2019-03-07 09:24:52"
"4864","548000001020190001","나라 동물병원","경상남도 합천군 합천읍 옥산로 26","","영업/정상","2019-11-11 15:07:29"
"4865","574000001020150006","홍익메디칼동물병원","경기도 화성시 만세구 우정읍 조암북로57번길 1, 1층","031-358-0200","영업/정상","2024-01-18 11:22:06"
"4866","574000001020180001","수원화성오산축산농협 동물병원","경기도 화성시 만세구 팔탄면 노하길 122","031-8059-3797","영업/정상","2022-06-03 09:37:03"
"4867","574000001020180004","이루다 동물메디컬센터","경기도 화성시 만세구 남양읍 남양로 839, 헤븐리2프라자 1층 110-112호","031-357-7559","영업/정상","2022-11-01 10:45:03"
"4868","574000001020200004","팜쉴드 동물병원","경기도 화성시 만세구 양감면 장승백이길 7-10","","영업/정상","2021-01-11 20:07:59"
"4869","577000001020250002","오디세이 동물심장내과","경기도 화성시 동탄구 동탄역로 150, 에이동 201호 (오산동, 동탄역 롯데캐슬)","031-378-7515","영업/정상","2025-04-18 14:09:03"
"4870","577000001020250004","솜길동물의료센터","경기도 화성시 동탄구 동탄순환대로20길 124, 우성스타파크 A 201,202,203,204호 (목동)","","영업/정상","2025-08-08 14:52:42"
"4871","577000001020250008","플로동물병원","경기도 화성시 동탄구 동탄대로시범길 134, C동 43,44호 (청계동, 동탄역시범반도유보라아이비파크4.0)","031-831-8119","영업/정상","2025-12-23 14:29:26"
"4872","577000001020250009","24시동탄리더스동물의료원","경기도 화성시 동탄구 동탄대로 551-16, 동탄역 푸르지오시티 B동 213-220호 (오산동)","031-831-3655","영업/정상","2025-12-30 14:55:39"
"4873","574000001020260001","건국제일 동물병원","경기도 화성시 만세구 팔탄면 푸른들판로 951, 211호","","영업/정상","2026-04-21 14:38:56"
"4874","553000001020110003","동탄동물병원","경기도 화성시 동탄지성로 145 (능동)","031-8003-8831","영업/정상","2022-12-05 17:50:08"
"4875","553000001020150007","해솔동물병원","경기도 화성시 동탄원천로 354-11, 106~107호 (능동)","031-8003-7595","영업/정상","2019-04-25 15:06:46"
"4876","553000001020210001","나래동물의료센터","경기도 화성시 여울로4길 46, 2층 (능동)","031-613-7509","영업/정상","2021-03-02 10:59:37"
"4877","574000001019820001","소망동물병원","경기도 화성시 만세구 남양읍 남양시장로55번길 37-3","031-356-1595","영업/정상","2019-04-25 13:06:58"
"4878","574000001019830001","조암동물병원","경기도 화성시 만세구 우정읍 3.1만세로 69-5, 201호 (조암프라자)","","영업/정상","2019-04-25 14:45:02"
"4879","574000001019830002","청산동물병원","경기도 화성시 만세구 우정읍 3.1만세로 29","","영업/정상","2019-04-25 15:03:35"
"4880","574000001019840001","현대동물병원","경기도 화성시 만세구 남양읍  남양시장로 38-4, 103호","","영업/정상","2019-04-25 15:08:26"
"4881","574000001019990001","손수의과병원","경기도 화성시 만세구 향남읍 3.1만세로 1126","","영업/정상","2022-09-23 13:14:10"
"4882","574000001019990003","발안종합동물병원","경기도 화성시 만세구 향남읍 삼천병마로 216, 중앙빌딩","","영업/정상","2022-06-03 15:39:20"
"4883","574000001020030003","홍익동물병원","경기도 화성시 만세구 우정읍 조암북로57번길 1, 2층","","영업/정상","2025-11-11 16:35:40"
"4884","574000001020030004","우리동물병원","경기도 화성시 만세구 남양읍 남양시장로 54","","영업/정상","2019-04-25 14:29:26"
"4885","574000001020040002","한빛동물병원","경기도 화성시 만세구 남양읍 남양시장로 101","","영업/정상","2019-04-25 15:06:27"
"4886","574000001020050003","우동물병원","경기도 화성시 만세구 우정읍 조암남로 22","","영업/정상","2024-03-26 09:59:36"
"4887","574000001020080006","우정동물병원","경기도 화성시 만세구 우정읍 버들로 94","","영업/정상","2022-06-24 14:42:32"
"4888","574000001020100002","한마음동물병원","경기도 화성시 만세구 향남읍 삼천병마로 206","","영업/정상","2025-03-28 14:38:30"
"4889","574000001020100004","중부동물병원","경기도 화성시 만세구 팔탄면 노하길 206","","영업/정상","2019-04-25 15:01:35"
"4890","574000001020100006","향남메디동물병원","경기도 화성시 만세구 향남읍 발안로 113, 101~102호","","영업/정상","2024-10-30 16:52:39"
"4891","574000001020120001","신동물메디컬센터","경기도 화성시 만세구 향남읍 행정서로2길 28-37","031-352-6633","영업/정상","2019-04-25 14:23:04"
"4892","574000001020120003","강남동물병원","경기도 화성시 만세구 향남읍 행정죽전로1길 25, 102호","","영업/정상","2022-05-31 14:53:00"
"4893","574000001020140002","반려마루 화성","경기도 화성시 만세구 마도면 영종로 1157, 경기도보건수의센터","031-8030-4371","영업/정상","2026-03-16 13:08:41"
"4894","574000001020140003","수 동물병원","경기도 화성시 만세구 남양읍 매바위로 586","","영업/정상","2024-01-29 14:46:25"
"4895","574000001020150002","아시아동물병원","경기도 화성시 만세구 양감면 은행나무로 224, 1층","","영업/정상","2026-03-03 14:02:23"
"4896","574000001020150003","보바인 동물병원","경기도 화성시 만세구 향남읍 행정서로2길 2-19, 101호","","영업/정상","2023-12-11 17:50:44"
"4897","577000001020100001","21세기동물병원","경기도 화성시 동탄구 동탄솔빛로 48, 103~104호 (반송동, 거택프라자)","031-8015-3178","영업/정상","2019-04-25 11:13:05"
"4898","577000001020110004","숲속동물병원","경기도 화성시 동탄구 동탄공원로1길 27 (반송동)","031-8003-5999","영업/정상","2021-12-03 15:45:05"
"4899","577000001020150005","메타 동물의료센터","경기도 화성시 동탄구 메타폴리스로 53, 스타프라자 4층 402~406호 (반송동)","031-831-5508","영업/정상","2026-03-05 14:34:00"
"4900","577000001020150008","동탄중앙동물병원","경기도 화성시 동탄구 동탄대로시범길 146, 201호 (청계동)","031-373-7524","영업/정상","2019-04-25 11:35:50"
"4901","577000001020160003","밴스(vans)동물병원","경기도 화성시 동탄구 지산1길 18-24, 1층 (영천동)","","영업/정상","2019-04-25 11:45:23"
"4902","577000001020160004","퍼스트동물병원","경기도 화성시 동탄구 외삼미로 166 (반송동)","031-8003-7596","영업/정상","2024-07-31 16:45:07"
"4903","577000001020170001","파트너 동물의료센터","경기도 화성시 동탄구 동탄순환대로 708, 1동 204호 (영천동)","031-8055-8440","영업/정상","2021-01-04 18:32:10"
"4904","577000001020170002","24시동탄윌동물의료센터","경기도 화성시 동탄구 동탄반석로 156 (반송동, 동탄하이페리온)","031-831-3531","영업/정상","2022-06-28 08:46:36"
"4905","577000001020170003","동탄스케치동물병원","경기도 화성시 동탄구 지산2길 12-20, 101호 (영천동)","031-373-6307","영업/정상","2019-07-18 14:00:09"
"4906","577000001020170005","나인동물의료센터","경기도 화성시 동탄구 동탄산척로2가길 5 (산척동)","031-376-9909","영업/정상","2024-07-17 14:05:12"
"4907","577000001020180002","24시핸즈동물의료센터","경기도 화성시 동탄구 동탄대로 489, 201,202호 (오산동)","031-8677-2115","영업/정상","2019-04-25 11:16:05"
"4908","577000001020180003","24시동탄시티동물의료센터","경기도 화성시 동탄구 동탄지성로 126, 정일프라자 109호, 202호 (반송동)","031-8003-7533","영업/정상","2026-04-16 13:13:40"
"4909","577000001020180007","S동물의료센터","경기도 화성시 동탄구 동탄지성로 112, 1층 (반송동)","031-8003-3232","영업/정상","2023-06-20 09:25:38"
"4910","577000001020260001","동탄동물심장병원","경기도 화성시 동탄구 동탄역로 102, 2006, 2007호 (여울동, 동탄역 린스트라우스)","031-377-8875","영업/정상","2026-06-01 10:27:38"
"4911","574000001020220006","대한동물병원","경기도 화성시 만세구 우정읍 버들로 110, 107호","","영업/정상","2024-07-09 11:23:24"
"4912","574000001020220007","이솝동물병원","경기도 화성시 만세구 남양읍 남양천로 17, 상가동 106호 (화성남양시티프라디움3차아파트)","031-357-3776","영업/정상","2024-10-30 16:44:56"
"4913","574000001020230002","조이앤동물병원","경기도 화성시 만세구 향남읍 발안양감로 187, 1동 205호","031-353-7522","영업/정상","2024-07-09 11:18:44"
"4914","574000001020240001","전동물병원","경기도 화성시 만세구 향남읍 상신하길로135번길 9-15, 101호","","영업/정상","2024-07-09 11:16:27"
"4915","574000001020250003","메이트 동물병원","경기도 화성시 만세구 남양읍 남양로 671, 105호","031-356-7975","영업/정상","2025-03-20 13:52:54"
"4916","574000001020250005","수노을 산업동물병원","경기도 화성시 만세구 송산면 화성로330번길 1, 2층","","영업/정상","2025-12-12 19:13:17"
"4917","574000001020250006","연동물병원","경기도 화성시 만세구 송산면 화성로330번길 1, 1층","","영업/정상","2025-12-15 15:51:42"
"4918","575000001019990002","협동동물병원","경기도 화성시 효행구 봉담읍 진등1길 66","","영업/정상","2024-01-24 14:57:23"
"4919","575000001020050005","고려동물병원","경기도 화성시 효행구 봉담읍 효행로 293","031-225-0275","영업/정상","2026-06-04 13:36:13"
"4920","575000001020060001","서수원동물병원","경기도 화성시 효행구 봉담읍 진등1길 72","031-297-7556","영업/정상","2019-07-12 16:57:52"
"4921","575000001020090002","라파동물병원","경기도 화성시 효행구 봉담읍 상리2길 55, 어반센터프라자 103호","031-278-1275","영업/정상","2022-04-18 14:15:33"
"4922","575000001020100003","아마존동물병원","경기도 화성시 효행구 봉담읍 와우로 89, 토마토오피스텔2 106호","","영업/정상","2019-04-25 14:23:53"
"4923","575000001020130001","정남동물병원","경기도 화성시 효행구 정남면 서봉로 1119","031-354-8211","영업/정상","2019-04-25 14:44:10"
"4924","575000001020170004","봉담우리애동물병원","경기도 화성시 효행구 봉담읍 동화새터길 5","031-293-0075","영업/정상","2019-04-25 11:48:08"
"4925","575000001020210003","수노을동물병원","경기도 화성시 효행구 매송면 매송고색로422번길 9, 104호","","영업/정상","2023-05-11 13:31:13"
"4926","575000001020240002","24시 봉담동물의료센터","경기도 화성시 효행구 봉담읍 상리중심상가길 28-8, 망고타운 203, 204, 205호","031-227-3175","영업/정상","2025-09-03 19:38:51"
"4927","575000001020240003","백동물의료센터","경기도 화성시 효행구 봉담읍 동화역말길 73-2, 1층","031-278-7631","영업/정상","2025-08-28 18:56:36"
"4928","576000001020040004","서울동물병원","경기도 화성시 병점구 병점2로 9 (병점동)","","영업/정상","2026-05-04 16:39:02"
"4929","576000001020050004","베스트동물병원","경기도 화성시 병점구 효행로 1036, 아시아빌딩 101호 (진안동)","031-226-0275","영업/정상","2026-05-06 11:01:17"
"4930","576000001020090007","장우진동물병원","경기도 화성시 병점구 경기대로 990 (병점동, 화성 병점 에스케이 뷰)","","영업/정상","2019-04-25 14:43:28"
"4931","576000001020100008","위니펫동물병원","경기도 화성시 병점구 경기대로 1054 (진안동)","","영업/정상","2019-04-25 14:39:01"
"4932","576000001020160006","스마트동물병원(병점점)","경기도 화성시 병점구 효행로 1018, 4~6층 (진안동)","031-239-7582","영업/정상","2025-07-10 11:00:19"
"4933","576000001020180006","나무동물병원","경기도 화성시 병점구 떡전골로 43, 1층 101-102호 (병점동)","031-226-7582","영업/정상","2023-08-07 16:06:29"
"4934","576000001020190009","힐링동물의료센터","경기도 화성시 병점구 영통로 70, 대성프라자  2층 (반월동)","031-202-7512","영업/정상","2026-05-21 10:12:32"
"4935","576000001020210004","블루베어동물병원","경기도 화성시 병점구 병점서로 33, 두산탑 프라자 2층 204호 (병점동)","031-236-7555","영업/정상","2026-04-20 17:10:22"
"4936","576000001020250007","카인드 동물병원","경기도 화성시 병점구 병점노을4로 5, 204,205호 (병점동)","031-546-3915","영업/정상","2025-12-17 11:31:14"
"4937","577000001020080001","누리동물병원","경기도 화성시 동탄구 동탄솔빛로 64, 가희프라자2 1층 104호 (반송동)","031-8003-7588","영업/정상","2025-03-24 09:56:57"
"4938","577000001020080002","센트럴동물병원","경기도 화성시 동탄구 동탄지성로 102, 하나로프라자 (반송동)","031-8003-7520","영업/정상","2019-04-25 12:32:46"
"4939","574000001020200006","루아동물병원","경기도 화성시 만세구 향남읍 상신하길로298번길 7-21, 1동 211호","031-352-0002","영업/정상","2020-10-07 18:51:11"
"4940","574000001020210002","BL불임우병원","경기도 화성시 만세구 우정읍 조암로 40","","영업/정상","2021-06-30 09:39:53"
"4941","574000001020220003","숲속동물병원","경기도 화성시 만세구 수노을중앙로 126, 202-203호 (새솔동)","","영업/정상","2022-05-04 10:43:08"
"4942","574000001020220004","그린동물병원","경기도 화성시 만세구 수노을중앙로 160, 2층 (새솔동)","","영업/정상","2026-05-13 16:35:43"
"4943","574000001020220005","송산종합동물병원","경기도 화성시 만세구 송산면 송산동로 6-23","031-357-1177","영업/정상","2026-02-09 10:27:28"
"4944","576000001020260001","화성시청(화성특례시 반려동물 진료센터)","경기도 화성시 병점구 효심2나길 6, 2층 (송산동)","031-5189-4921","영업/정상","2026-05-14 11:00:45"
"4945","577000001020190003","아인스 동물병원","경기도 화성시 동탄구 왕배산3길 17 (목동)","031-8055-8565","영업/정상","2025-04-07 16:00:07"
"4946","577000001020190006","이로운 동물병원","경기도 화성시 동탄구 동탄순환대로 253, 203호 (산척동)","031-8055-8075","영업/정상","2019-05-14 07:15:38"
"4947","577000001020190010","동탄24시동물의료센터","경기도 화성시 동탄구 동탄지성로 2, 206호 (반송동, 동탄 플래티넘)","031-613-7579","영업/정상","2023-02-03 17:10:44"
"4948","577000001020200001","리더스동물병원","경기도 화성시 동탄구 동탄대로시범길 148-22, 디스퀘어상가 203호 (청계동)","031-372-7550","영업/정상","2020-01-22 16:45:26"
"4949","577000001020200002","동탄호수동물병원","경기도 화성시 동탄구 동탄순환대로 127-19, 동탄에스비타운 206호 (산척동)","031-376-7800","영업/정상","2025-04-04 17:17:31"
"4950","577000001020200003","24시 이음동물의료센터","경기도 화성시 동탄구 동탄대로6길 15, 201~204호 (산척동)","031-831-3513","영업/정상","2025-11-10 17:26:37"
"4951","577000001020210005","뉴엘동물의료센터","경기도 화성시 동탄구 동탄대로시범길 261, 리더스프라자 1층 102,103,104호 (청계동)","031-373-7588","영업/정상","2021-07-08 09:48:01"
"4952","577000001020210006","도하동물병원","경기도 화성시 동탄구 동탄역로 54, 112동 B1031호 (오산동, 동탄역 헤리엇)","","영업/정상","2023-11-22 11:35:45"
"4953","577000001020220001","쥬만지동물의료센터","경기도 화성시 동탄구 동탄치동천로3길 42, 1층 (영천동)","031-374-0275","영업/정상","2022-01-12 09:59:13"
"4954","577000001020220002","메디스동물병원","경기도 화성시 동탄구 동탄대로4길 39, 2층 204호 (장지동)","","영업/정상","2022-03-14 14:32:02"
"4955","577000001020230001","해나동물병원","경기도 화성시 동탄구 동탄신리천로 406, 리더스퀘어 102, 103호 (목동)","031-378-7599","영업/정상","2024-07-09 11:21:39"
"4956","577000001020230003","이루동물병원","경기도 화성시 동탄구 동탄대로 181, 판매시설A동 214~216호 (송동, 동탄린스트라우스더레이크)","031-378-7575","영업/정상","2023-10-17 15:16:40"
"4957","577000001020230004","여울동물병원","경기도 화성시 동탄구 동탄광역환승로 73, 207동 1층 E025호 (오산동, 동탄역 반도유보라 아이비파크 8.0)","031-373-0575","영업/정상","2023-05-11 14:11:48"
"4958","577000001020240005","동탄원더스동물의료센터","경기도 화성시 동탄구 동탄신리천로4길 47, B111~B113호 (신동, 힐스테이트 동탄포레)","031-8019-8822","영업/정상","2024-12-30 13:31:41"
"4959","577000001020240006","데이즈동물의료센터","경기도 화성시 동탄구 동탄대로 537, 1023,1024호 (오산동)","","영업/정상","2024-12-30 13:55:20"
"4960","577000001020250001","이프동물의료센터","경기도 화성시 동탄구 동탄대로5길 15, 그랑파사쥬 3층 3030,3031,3032호 (송동)","","영업/정상","2026-04-14 17:06:31"
"4961","554000001020130001","나비누리 동물병원","경기도 광주시 중앙로 69-4 (역동)","031-763-7583","영업/정상","2020-02-07 10:43:19"
"4962","554000001020140001","곤지암행복동물병원","경기도 광주시 곤지암읍 경충대로 702","","영업/정상","2025-07-02 16:34:13"
"4963","554000001020140002","광주동물병원","경기도 광주시 양벌동 양벌로 212","","영업/정상","2019-01-14 14:39:30"
"4964","554000001020150001","영주동물병원","경기도 광주시 파발로151번길 4-2 (경안동)","","영업/정상","2019-01-14 14:40:15"
"4965","554000001020160001","견우동물병원","경기도 광주시 태봉로 26, 101호 (태전동, 대한상가)","","영업/정상","2016-03-30 13:23:29"
"4966","554000001020160002","도그파파","경기도 광주시 곤지암읍 광여로 779-2","031-767-0175","영업/정상","2021-05-25 14:59:28"
"4967","554000001020160003","곤지암동물병원","경기도 광주시 곤지암읍 곤지암로 70-14","031-769-5675","영업/정상","2026-01-14 17:32:33"
"4968","554000001020160004","온바른동물의료센터","경기도 광주시 파발로 107, 남성빌딩 (경안동)","031-762-8875","영업/정상","2025-08-13 09:34:40"
"4969","554000001020160005","애플펫 동물병원","경기도 광주시 신현동 태재로 21","031-726-4800","영업/정상","2025-05-19 17:56:47"
"4970","554000001020180001","서울동물메디컬센터","경기도 광주시 신현로 89, 1, 2층 (신현동)","031-8022-7582","영업/정상","2026-03-25 16:57:26"
"4971","554000001020180002","송정동물의료센터","경기도 광주시 탄벌길 7, 태경빌딩 (탄벌동)","031-767-7975","영업/정상","2022-09-01 13:35:56"
"4972","554000001020180003","알프스동물병원","경기도 광주시 고불로 32, 107호 (중대동)","031-761-1600","영업/정상","2018-03-26 09:25:44"
"4973","554000001020180004","한국영양전문동물병원","경기도 광주시 이배재로 356-1, C동 1층 1호 (목현동)","031-761-7675","영업/정상","2021-10-19 15:22:08"
"4974","554000001020190001","원동물병원","경기도 광주시 경안천로 131 (송정동)","031-797-5528","영업/정상","2019-01-02 16:41:05"
"4975","554000001020190002","하하동물병원","경기도 광주시 태전동로 25, 퍼스트타워 1층 104호 (태전동)","031-766-3463","영업/정상","2019-01-08 18:41:49"
"4976","554000001020190003","광주TNR동물병원(송정)","경기도 광주시 경안천로 142(송정동)","031-798-7581","영업/정상","2022-06-13 17:28:04"
"4977","554000001020190004","광주TNR동물병원(초월)","경기도 광주시 초월읍 현산로385번길 74-12","031-798-7581","영업/정상","2019-11-13 14:17:25"
"4978","554000001020200001","모란동물병원","경기도 광주시 파발로 161-1 (경안동)","031-767-7588","영업/정상","2024-06-14 10:00:25"
"4979","554000001020200002","새롬동물병원","경기도 광주시 퇴촌면 천진암로 447-1","","영업/정상","2025-05-19 17:38:38"
"4980","554000001020210002","강남동물메디컬센터","경기도 광주시 퇴촌면 천진암로 553, 1층","031-764-7555","영업/정상","2021-08-17 11:13:13"
"4981","554000001020210003","진영동물병원","경기도 광주시 곤지암읍 광여로 91, 103호","","영업/정상","2023-03-14 14:55:23"
"4982","554000001020220001","시민동물병원","경기도 광주시 순암로 54, 1층 2호 (장지동)","","영업/정상","2024-07-03 16:51:15"
"4983","554000001020230001","태전동물병원","경기도 광주시 고산길62번길 49-7, 1층 (고산동)","","영업/정상","2023-01-11 13:05:43"
"4984","554000001020240002","우리동물메디컬센터","경기도 광주시 경안로41번길 6, D209, 210-2호 (경안동, 경기광주역 금호리첸시아)","","영업/정상","2026-05-13 15:16:18"
"4985","554000001020240003","민트동물병원","경기도 광주시 초월읍 경충대로 1031, 102호","","영업/정상","2024-10-23 14:56:08"
"4986","554000001020250001","라엘동물병원","경기도 광주시 벼루개로 20, 1층 103호 (태전동)","","영업/정상","2025-04-29 17:51:50"
"4987","554000001020250002","엠(M)동물메디컬센터","경기도 광주시 양벌로 162 (양벌동)","","영업/정상","2026-01-05 11:14:18"
"4988","554000001020250003","레이어 동물메디컬 센터","경기도 광주시 광주대로 56 (경안동)","","영업/정상","2025-10-21 10:31:06"
"4989","554000001020000001","금강동물병원","경기도 광주시 초월읍 산수로 540, 호석빌딩 101호","031-763-0170","영업/정상","2024-02-26 09:03:39"
"4990","554000001020000002","협동동물병원","경기도 광주시 중앙로 96 (역동)","031-761-2259","영업/정상","2019-01-14 14:56:48"
"4991","554000001020020001","우정동물병원","경기도 광주시 곤지암읍 대석동길 73","","영업/정상","2019-11-20 15:27:41"
"4992","554000001020030001","분당에덴동물병원","경기도 광주시 능평로 168 (능평동)","","영업/정상","2026-01-09 15:00:50"
"4993","554000001020030002","푸른동물병원","경기도 광주시 고불로 54 (중대동)","","영업/정상","2018-12-10 19:10:18"
"4994","554000001020030005","이솝동물병원","경기도 광주시 초월읍 경충대로 1264","031-768-8820","영업/정상","2011-12-28 15:23:15"
"4995","554000001020050003","그랜드24시동물병원","경기도 광주시 경안안길 5 (경안동)","","영업/정상","2025-03-20 10:18:01"
"4996","554000001020100003","동현24시동물병원","경기도 광주시 경안천로 5 (송정동,1층)","","영업/정상","2020-04-08 11:25:21"
"4997","554000001020120001","24시 모란동물 메디컬센터","경기도 광주시 경충대로 1448 (쌍령동)","031-765-1100","영업/정상","2025-08-21 13:11:43"
"4998","557000001020000001","우리동물병원","충청북도 증평군 증평읍 중앙로 170-3","","영업/정상","2019-01-15 19:59:12"
"4999","557000001020010002","증평동물병원","충청북도 증평군 증평읍 중앙로 230","","영업/정상","2016-12-05 10:02:30"
"5000","557000001020020002","우주동물병원","충청북도 증평군 증평읍 창신로 45","043-838-4275","영업/정상","2016-02-25 14:44:06"
"5001","557000001020240001","나봄동물병원","충청북도 증평군 증평읍 삼보로 114-1","","영업/정상","2025-05-22 10:27:57"
"5002","557000001020190001","하나동물병원","충청북도 증평군 증평읍 증평로 100, 1층","","영업/정상","2019-12-11 10:19:16"
"5003","558000001020090001","충남동물병원","충청남도 계룡시 엄사면 엄사중앙로 93, 지하 1층","","영업/정상","2021-12-22 15:52:56"
"5004","558000001020040001","신도안동물병원","충청남도 계룡시 엄사면 전원로 8-1","042-841-7533","영업/정상","2026-03-12 09:38:49"
"5005","558000001020230001","주동물병원","충청남도 계룡시 계룡대로 245, 반석빌딩 1층 (금암동)","042-551-0530","영업/정상","2025-04-14 15:05:43"
"5006","558000001020030001","노아동물병원","충청남도 계룡시 엄사면 번영로 56, 1층","042-841-1175","영업/정상","2025-04-14 15:08:41"
"5007","559000001020170002","양주24시해든동물의료센터","경기도 양주시 부흥로 1938, 오션타워 2층 2~6호 (광사동)","031-848-9111","영업/정상","2026-06-01 09:13:27"
"5008","559000001020190002","양주 온 동물병원","경기도 양주시 회천남로 76, 한덕타워 2층 01호 (옥정동)","031-868-0075","영업/정상","2024-07-01 13:12:48"
"5009","559000001020200001","로뎀나무 동물의료센터","경기도 양주시 고읍로 166, 1,2층 전부호 (만송동)","031-847-7720","영업/정상","2021-07-01 13:01:20"
"5010","559000001020200002","동산동물병원","경기도 양주시 남면 화합로 642","","영업/정상","2020-05-21 09:55:15"
"5011","559000001020210001","24시 양주 힐 동물의료센터","경기도 양주시 옥정동로7길 30, 2층 1~3호 (옥정동)","031-859-8275","영업/정상","2025-05-28 10:54:16"
"5012","559000001020230001","늘봄 동물병원","경기도 양주시 옥정로 218, 신운정튼튼프라자 2층 3-1호 (옥정동)","","영업/정상","2025-07-22 12:47:56"
"5013","559000001020230002","양주 센트럴 동물병원","경기도 양주시 옥정로 208, 선양프라자 (옥정동)","031-928-6569","영업/정상","2024-07-01 13:14:59"
"5014","559000001020240001","씽씽 동물의료센터","경기도 양주시 회천중앙로 225, 2층 4,5호 (덕계동)","031-8088-7077","영업/정상","2024-07-01 09:50:05"
"5015","559000001020240002","덕계 원 동물병원","경기도 양주시 덕계로 132-12, 제이타워 2층 2호 (덕계동)","031-928-4815","영업/정상","2024-06-28 10:25:21"
"5016","559000001020240003","우신동물병원","경기도 양주시 장흥면 북한산로 924","","영업/정상","2026-01-22 18:05:15"
"5017","559000001020250001","우리동물병원","경기도 양주시 광적면 광적로16번길 27-24","","영업/정상","2025-05-02 16:28:49"
"5018","559000001020170001","사단법인 한국동물구조관리협회 동물병원","경기도 양주시 남면 감악산로 63-37","031-867-9119","영업/정상","2024-07-01 13:09:57"
"5019","559000001020150001","양주동물병원","경기도 양주시 은현면 백은로 806, 다동 2호","","영업/정상","2026-04-28 13:19:14"
"5020","559000001020140001","덕정동물의료센터","경기도 양주시 고암길 306-53, 덕정파크프라자 202, 203호 (덕정동)","031-857-7551","영업/정상","2024-06-26 15:13:40"
"5021","559000001020130001","현대동물병원","경기도 양주시 남면 화합로 585","031-868-5061","영업/정상","2026-01-28 09:24:59"
"5022","559000001020120001","양주축협동물병원","경기도 양주시 고덕로355번길 28-37, 2층 (고읍동)","031-863-2223","영업/정상","2025-01-03 17:49:48"
"5023","559000001020100001","반창꼬동물병원","경기도 양주시 옥정로 151, 힐링프라자 3층 2호 (옥정동)","031-858-2918","영업/정상","2020-05-19 13:19:14"
"5024","559000001020090001","해맑은동물병원","경기도 양주시 고읍남로 14, 더테라스 102호 (광사동)","031-865-5700","영업/정상","2024-06-26 14:53:05"
"5025","559000001020060001","안민 동물병원","경기도 양주시 은현면 은현로 73-8","031-859-0087","영업/정상","2024-07-01 13:12:16"
"5026","559000001020030011","의양동물병원","경기도 양주시 은현면 은현로 40, 1층","","영업/정상","2024-07-01 13:18:12"
"5027","559000001020030008","로얄동물병원","경기도 양주시 고암길 58 (고암동)","031-857-7570","영업/정상","2024-06-26 16:14:36"
"5028","559000001020030007","김동물병원","경기도 양주시 광적면 광적로 119","031-879-4650","영업/정상","2024-06-26 16:13:22"
"5029","559000001020030005","백석동물병원","경기도 양주시 백석읍 꿈나무로 163","031-879-7433","영업/정상","2024-06-26 13:38:04"
"5030","559000001020030003","광적동물병원","경기도 양주시 광적면 가래비길 39","031-836-3507","영업/정상","2024-06-26 13:39:03"
"5031","559000001020220001","캐나다동물병원","경기도 양주시 남면 감악산로244번길 33","031-863-8370","영업/정상","2024-06-26 13:38:42"
"5032","560000001019700001","일동동물병원","경기도 포천시 일동면 화동로 1044-1","","영업/정상","2026-04-17 13:33:27"
"5033","560000001019940003","중앙동물병원","경기도 포천시 관인면 창동로 1841","","영업/정상","2024-07-08 10:49:06"
"5034","560000001020000001","포천대신동물병원","경기도 포천시 중앙로 170 (신읍동)","031-536-7589","영업/정상","2021-05-20 11:54:17"
"5035","560000001020020002","우리동물병원","경기도 포천시 중앙로 50 (신읍동)","031-536-0229","영업/정상","2019-01-14 17:19:14"
"5036","560000001020020003","해피올동물병원","경기도 포천시 소흘읍 호국로 571, 정우빌딩","","영업/정상","2019-01-14 17:21:50"
"5037","560000001020030002","영중동물병원","경기도 포천시 영중면 양문로 82-1","","영업/정상","2025-09-15 11:40:09"
"5038","560000001020030003","신성동물병원","경기도 포천시 내촌면 내촌로 73-8","","영업/정상","2025-09-15 11:40:44"
"5039","560000001020050002","현대동물병원","경기도 포천시 소흘읍 송우로 87","","영업/정상","2022-10-31 18:29:57"
